Date,Apparent Temperature,Cloud Cover,Dew Point,Humidity,Description,Precipitation Intensity,Precipitation Probability,Preassure,Summary,Temperature,UV Index,Visibility,Wind Bearing,Wind Speed,Moon Phase
1534453200,104.04,0.19,65.47,0.33,clear-day,0.0,0.0,1014.3,Clear,100.07,6,10.0,170.0,8.58,0.21
1534456800,101.5,0.25,64.67,0.33,clear-day,0.0,0.0,1014.4,Clear,98.43,4,10.0,173.0,9.94,0.21
1534460400,102.68,0.04,64.47,0.32,clear-day,0.0,0.0,1013.1,Clear,99.52,2,10.0,170.0,10.07,0.21
1534464000,100.55,0.03,64.44,0.34,clear-day,0.0,0.0,1012.7,Clear,97.76,0,10.0,167.0,8.32,0.21
1534467600,97.88,0.18,65.4,0.38,clear-day,0.0,0.0,1013.1,Clear,94.97,0,10.0,163.0,10.34,0.21
1534471200,96.56,0.02,68.47,0.46,clear-night,0.0,0.0,1014.2,Clear,91.94,0,10.0,167.0,9.01,0.21
1534474800,93.83,0.01,68.7,0.51,clear-night,0.0,0.0,1015.7,Clear,89.45,0,10.0,167.0,13.05,0.21
1534478400,95.78,0.01,74.6,0.67,clear-night,0.0,0.0,1016.3,Humid,86.84,0,10.0,171.0,13.26,0.21
1534482000,88.5,0.01,69.64,0.61,clear-night,0.0,0.0,1017.2,Clear,84.33,0,10.0,172.0,8.2,0.24
1534485600,86.0,0.01,70.35,0.68,clear-night,0.0,0.0,1016.6,Clear,82.01,0,10.0,180.0,10.39,0.24
1534489200,84.28,0.01,70.64,0.72,clear-night,0.0,0.0,1016.7,Clear,80.65,0,10.0,183.0,9.53,0.24
1534492800,82.03,0.02,70.67,0.75,clear-night,0.0,0.0,1016.9,Clear,79.12,0,10.0,189.0,5.51,0.24
1534496400,78.83,0.0,71.38,0.81,clear-night,0.0,0.0,1017.5,Clear,77.55,0,10.0,186.0,7.01,0.24
1534500000,78.26,0.0,72.06,0.85,clear-night,0.0,0.0,1016.9,Humid,76.87,0,10.0,189.0,6.04,0.24
1534503600,77.38,0.0,72.02,0.88,clear-night,0.0,0.0,1017.1,Humid,75.97,0,10.0,189.0,5.74,0.24
1534507200,77.03,0.01,72.15,0.89,clear-night,0.0,0.0,1018.0,Humid,75.58,0,10.0,187.0,3.67,0.24
1534510800,77.71,0.02,72.15,0.87,clear-day,0.0,0.0,1017.7,Humid,76.29,0,10.0,188.0,3.86,0.24
1534514400,87.93,0.18,77.33,0.9,clear-day,0.0,0.0,1017.7,Humid,80.61,1,10.0,200.0,8.13,0.24
1534518000,90.78,0.03,72.28,0.66,clear-day,0.0,0.0,1017.8,Humid,84.7,4,10.0,207.0,7.54,0.24
1534521600,94.56,0.04,69.68,0.52,clear-day,0.0,0.0,1017.6,Clear,89.43,6,10.0,193.0,8.38,0.24
1534525200,92.82,0.15,69.33,0.54,clear-day,0.0,0.0,1018.0,Clear,88.18,8,10.0,197.0,9.65,0.24
1534528800,96.79,0.09,67.01,0.43,clear-day,0.0,0.0,1017.1,Clear,93.08,10,10.0,192.0,9.15,0.24
1534532400,98.2,0.08,61.55,0.31,clear-day,0.0,0.0,1017.2,Clear,97.21,10,10.0,189.0,8.73,0.24
1534536000,98.51,0.1,56.41,0.25,clear-day,0.0,0.0,1016.3,Clear,98.51,9,10.0,183.0,8.35,0.24
1534539600,101.42,0.03,54.36,0.21,clear-day,0.0,0.0,1014.3,Clear,101.42,7,10.0,177.0,8.07,0.24
1534543200,102.76,0.08,53.4,0.2,clear-day,0.0,0.0,1014.6,Clear,102.76,4,10.0,170.0,8.34,0.24
1534546800,101.07,0.0,52.77,0.2,clear-day,0.0,0.0,1013.1,Clear,101.07,2,10.0,168.0,8.31,0.24
1534550400,99.3,0.02,59.95,0.28,clear-day,0.0,0.0,1013.4,Clear,98.88,0,10.0,161.0,7.9,0.24
1534554000,95.96,0.01,58.55,0.29,clear-day,0.0,0.0,1013.4,Clear,95.96,0,10.0,153.0,5.48,0.24
1534557600,92.98,0.03,62.79,0.38,clear-night,0.0,0.0,1014.7,Clear,91.99,0,10.0,155.0,8.46,0.24
1534561200,93.88,0.06,67.49,0.47,clear-night,0.0,0.0,1016.0,Clear,90.26,0,10.0,160.0,9.29,0.24
1534564800,93.47,0.12,70.6,0.57,clear-night,0.0,0.0,1016.5,Clear,87.89,0,10.0,169.0,11.08,0.24
1534568400,91.68,0.31,71.89,0.64,partly-cloudy-night,0.0,0.0,1016.7,Partly Cloudy,85.62,0,10.0,178.0,11.74,0.27
1534572000,87.62,0.34,69.3,0.62,partly-cloudy-night,0.0,0.0,1016.2,Partly Cloudy,83.76,0,10.0,184.0,10.06,0.27
1534575600,87.69,0.32,73.79,0.77,partly-cloudy-night,0.0,0.0,1017.0,Humid and Partly Cloudy,81.89,0,10.0,189.0,9.14,0.27
1534579200,85.66,0.26,74.77,0.83,clear-night,0.0,0.0,1016.4,Humid,80.44,0,10.0,192.0,8.62,0.27
1534582800,83.77,0.24,75.45,0.88,clear-night,0.0,0.0,1017.2,Humid,79.39,0,10.0,195.0,7.99,0.27
1534586400,81.12,0.23,75.67,0.92,clear-night,0.0,0.0,1017.3,Humid,78.23,0,10.0,197.0,7.04,0.27
1534590000,79.14,0.23,75.45,0.94,clear-night,0.0,0.0,1017.3,Humid,77.29,0,10.0,199.0,6.27,0.27
1534593600,78.09,0.27,72.19,0.86,clear-night,0.0,0.0,1017.5,Humid,76.68,0,10.0,195.0,5.19,0.27
1534597200,79.95,0.32,76.76,0.96,partly-cloudy-day,0.0,0.0,1017.7,Humid and Partly Cloudy,77.93,0,10.0,211.0,5.87,0.27
1534600800,88.33,0.25,76.94,0.87,clear-day,0.0,0.0,1017.2,Humid,81.05,1,10.0,219.0,7.34,0.27
1534604400,94.01,0.24,74.72,0.7,clear-day,0.0,0.0,1017.4,Humid,85.52,3,10.0,221.0,7.64,0.27
1534608000,94.28,0.23,70.13,0.54,clear-day,0.0,0.0,1017.0,Clear,88.88,6,10.0,222.0,7.01,0.27
1534611600,95.3,0.23,65.62,0.41,clear-day,0.0,0.0,1015.8,Clear,92.6,8,10.0,211.0,5.92,0.27
1534615200,96.79,0.21,61.49,0.32,clear-day,0.0,0.0,1015.8,Clear,96.01,9,10.0,196.0,4.68,0.27
1534618800,98.04,0.12,58.26,0.27,clear-day,0.0,0.0,1014.8,Clear,98.04,10,10.0,169.0,4.86,0.27
1534622400,99.39,0.07,56.24,0.24,clear-day,0.0,0.0,1013.6,Clear,99.39,9,10.0,154.0,5.8,0.27
1534626000,100.08,0.06,53.98,0.22,clear-day,0.0,0.0,1012.2,Clear,100.08,7,10.0,140.0,6.08,0.27
1534629600,102.22,0.08,52.79,0.19,clear-day,0.0,0.0,1011.8,Clear,102.22,4,10.0,140.0,7.28,0.27
1534633200,100.06,0.08,52.76,0.21,clear-day,0.0,0.0,1010.9,Clear,100.06,2,10.0,146.0,8.05,0.27
1534636800,98.54,0.07,54.01,0.23,clear-day,0.0,0.0,1010.8,Clear,98.54,0,10.0,149.0,8.01,0.27
1534640400,95.49,0.06,57.17,0.28,clear-day,0.0,0.0,1010.7,Clear,95.49,0,10.0,153.0,8.3,0.27
1534644000,92.47,0.13,61.14,0.36,clear-night,0.0,0.0,1010.9,Clear,92.26,0,10.0,158.0,8.7,0.27
1534647600,93.04,0.13,65.98,0.45,clear-night,0.0,0.0,1012.4,Clear,90.4,0,10.0,165.0,8.91,0.27
1534651200,92.47,0.17,68.87,0.53,clear-night,0.0,0.0,1012.3,Clear,88.18,0,10.0,172.0,10.85,0.27
1534654800,87.65,0.36,64.87,0.5,partly-cloudy-night,0.0,0.0,1012.7,Partly Cloudy,85.93,0,10.0,178.0,11.04,0.31
1534658400,89.45,0.31,72.56,0.7,partly-cloudy-night,0.0,0.0,1012.3,Humid and Partly Cloudy,83.59,0,10.0,184.0,10.34,0.31
1534662000,87.29,0.36,73.85,0.77,partly-cloudy-night,0.0,0.0,1012.7,Humid and Partly Cloudy,81.63,0,10.0,187.0,9.83,0.31
1534665600,85.05,0.38,75.15,0.85,partly-cloudy-night,0.0,0.0,1012.3,Humid and Partly Cloudy,80.05,0,10.0,191.0,9.51,0.31
1534669200,83.23,0.59,75.74,0.89,partly-cloudy-night,0.0,0.0,1012.6,Humid and Partly Cloudy,79.12,0,10.0,194.0,8.99,0.31
1534672800,79.47,0.4,71.62,0.8,partly-cloudy-night,0.0,0.0,1012.5,Partly Cloudy,78.18,0,10.0,194.0,8.42,0.31
1534676400,78.78,0.3,72.09,0.84,clear-night,0.0,0.0,1012.4,Humid,77.41,0,10.0,191.0,8.06,0.31
1534680000,78.33,0.41,72.18,0.85,partly-cloudy-night,0.0,0.0,1012.8,Humid and Partly Cloudy,76.92,0,10.0,187.0,7.2,0.31
1534683600,79.97,0.45,77.09,0.97,partly-cloudy-day,0.0,0.0,1012.5,Humid and Partly Cloudy,77.9,0,10.0,186.0,8.05,0.31
1534687200,84.47,0.57,72.37,0.77,partly-cloudy-day,0.0,0.0,1012.9,Humid and Partly Cloudy,80.34,1,10.0,195.0,10.72,0.31
1534690800,94.89,0.42,77.38,0.8,partly-cloudy-day,0.0,0.0,1013.2,Humid and Partly Cloudy,84.39,3,10.0,195.0,11.74,0.31
1534694400,98.11,0.29,76.16,0.7,clear-day,0.0,0.0,1013.2,Humid,87.26,6,10.0,195.0,11.09,0.31
1534698000,98.63,0.23,72.82,0.56,clear-day,0.0,0.0,1012.2,Humid,90.39,8,10.0,192.0,10.88,0.31
1534701600,95.59,0.15,68.8,0.48,clear-day,0.0,0.0,1012.5,Clear,90.89,10,10.0,189.0,9.37,0.31
1534705200,99.38,0.2,66.51,0.39,clear-day,0.0,0.0,1011.9,Clear,95.57,10,10.0,187.0,9.38,0.31
1534708800,99.93,0.27,64.48,0.34,clear-day,0.0,0.0,1011.0,Clear,97.22,8,10.0,185.0,9.49,0.31
1534712400,98.64,0.28,60.29,0.29,clear-day,0.0,0.0,1010.2,Clear,98.15,6,10.0,179.0,9.36,0.31
1534716000,99.18,0.32,58.13,0.26,partly-cloudy-day,0.0,0.0,1009.1,Partly Cloudy,99.18,4,10.0,177.0,9.43,0.31
1534719600,102.55,0.36,59.62,0.25,partly-cloudy-day,0.0,0.0,1008.7,Partly Cloudy,101.85,2,10.0,176.0,9.14,0.31
1534723200,100.13,0.32,59.71,0.27,partly-cloudy-day,0.0,0.0,1008.6,Partly Cloudy,99.7,0,10.0,173.0,7.53,0.31
1534726800,95.36,0.19,61.09,0.33,clear-day,0.0,0.0,1009.1,Clear,94.92,0,10.0,160.0,7.68,0.31
1534730400,95.3,0.13,66.16,0.42,clear-night,0.0,0.0,1009.2,Clear,92.3,0,10.0,157.0,9.16,0.31
1534734000,97.1,0.14,71.66,0.55,clear-night,0.0,0.0,1010.3,Clear,90.1,0,10.0,160.0,11.14,0.31
1534737600,96.97,0.18,75.18,0.68,clear-night,0.0,0.0,1011.0,Humid,87.25,0,10.0,167.0,12.42,0.31
1534741200,94.81,0.17,75.97,0.74,clear-night,0.0,0.0,1011.5,Humid,85.23,0,10.0,174.0,12.03,0.34
1534744800,92.19,0.42,76.22,0.79,partly-cloudy-night,0.0,0.0,1012.4,Humid and Partly Cloudy,83.49,0,10.0,181.0,10.37,0.34
1534748400,90.84,0.63,76.68,0.83,partly-cloudy-night,0.0,0.0,1012.8,Humid and Mostly Cloudy,82.52,0,10.0,185.0,9.59,0.34
1534752000,88.93,0.65,76.79,0.86,partly-cloudy-night,0.0,0.0,1013.2,Humid and Mostly Cloudy,81.48,0,10.0,186.0,8.57,0.34
1534755600,86.78,0.67,76.92,0.9,partly-cloudy-night,0.0,0.0,1013.4,Humid and Mostly Cloudy,80.18,0,10.0,194.0,8.53,0.34
1534759200,84.44,0.59,76.91,0.92,partly-cloudy-night,0.0,0.0,1013.5,Humid and Partly Cloudy,79.47,0,10.0,194.0,8.39,0.34
1534762800,83.14,0.62,76.75,0.93,partly-cloudy-night,0.0,0.0,1013.6,Humid and Mostly Cloudy,78.97,0,10.0,192.0,7.99,0.34
1534766400,81.89,0.55,76.99,0.95,partly-cloudy-night,0.0,0.0,1013.9,Humid and Partly Cloudy,78.48,0,10.0,192.0,6.42,0.34
1534770000,84.4,0.51,77.84,0.95,partly-cloudy-day,0.0,0.0,1014.6,Humid and Partly Cloudy,79.34,0,10.0,197.0,6.95,0.34
1534773600,92.15,0.44,78.61,0.89,partly-cloudy-day,0.0,0.0,1015.3,Humid and Partly Cloudy,82.18,1,10.0,210.0,8.48,0.34
1534777200,96.58,0.38,78.11,0.8,partly-cloudy-day,0.0,0.0,1015.6,Humid and Partly Cloudy,84.88,3,10.0,211.0,9.4,0.34
1534780800,103.88,0.07,77.46,0.67,clear-day,0.0,0.0,1015.6,Humid,90.08,6,10.0,196.0,8.25,0.34
1534784400,102.83,0.21,75.35,0.6,clear-day,0.0,0.0,1015.3,Humid,91.39,8,10.0,227.0,7.04,0.34
1534788000,105.21,0.37,73.37,0.5,partly-cloudy-day,0.0,0.0,1014.8,Humid and Partly Cloudy,95.07,8,10.0,197.0,6.59,0.34
1534791600,100.29,0.3,67.19,0.39,clear-day,0.0,0.0,1014.4,Clear,95.9,9,10.0,210.0,4.82,0.34
1534795200,102.95,0.3,67.44,0.37,clear-day,0.0,0.0,1013.7,Clear,97.92,8,10.0,172.0,4.28,0.34
1534798800,103.51,0.28,63.82,0.3,clear-day,0.0,0.0,1013.0,Clear,100.58,6,10.0,151.0,4.14,0.34
1534802400,104.26,0.24,62.92,0.28,clear-day,0.0,0.0,1011.8,Clear,101.7,4,10.0,136.0,4.54,0.34
1534806000,103.49,0.38,61.33,0.27,partly-cloudy-day,0.0,0.0,1011.8,Partly Cloudy,101.86,2,10.0,125.0,7.14,0.34
1534809600,98.0,0.23,66.07,0.39,clear-day,0.0,0.0,1012.2,Clear,94.68,0,10.0,104.0,5.3,0.34
1534813200,94.66,0.26,67.1,0.45,clear-day,0.0,0.0,1012.6,Clear,91.18,0,10.0,71.0,3.68,0.34
1534816800,92.12,0.08,67.66,0.5,clear-night,0.0,0.0,1013.3,Clear,88.61,0,10.0,91.0,2.97,0.34
1534820400,89.67,0.07,66.76,0.51,clear-night,0.0,0.0,1014.0,Clear,86.9,0,10.0,132.0,4.71,0.34
1534824000,89.21,0.42,68.8,0.58,partly-cloudy-night,0.0,0.0,1014.8,Partly Cloudy,85.38,0,10.0,124.0,3.8,0.34
1534827600,88.88,0.08,70.43,0.63,clear-night,0.0,0.0,1015.2,Clear,84.24,0,10.0,155.0,5.83,0.37
1534831200,86.87,0.25,69.63,0.64,clear-night,0.0,0.0,1015.4,Clear,82.99,0,10.0,170.0,4.38,0.37
1534834800,89.43,0.31,75.74,0.81,clear-night,0.0,0.0,1015.8,Humid,82.15,0,10.0,173.0,4.7,0.37
1534838400,86.01,0.37,71.68,0.72,partly-cloudy-night,0.0,0.0,1016.3,Partly Cloudy,81.54,0,10.0,176.0,5.13,0.37
1534842000,84.34,0.23,71.1,0.73,clear-night,0.0,0.0,1016.5,Clear,80.57,0,10.0,191.0,5.36,0.37
1534845600,82.13,0.34,70.75,0.75,partly-cloudy-night,0.0,0.0,1016.7,Partly Cloudy,79.17,0,10.0,201.0,4.78,0.37
1534849200,82.14,0.2,75.67,0.91,clear-night,0.0,0.0,1016.9,Humid,78.66,0,10.0,209.0,3.62,0.37
1534852800,79.04,0.38,71.47,0.81,partly-cloudy-night,0.0,0.0,1017.4,Partly Cloudy,77.76,0,10.0,206.0,4.42,0.37
1534856400,79.73,0.05,71.59,0.8,clear-day,0.0,0.0,1018.0,Clear,78.44,0,10.0,210.0,4.81,0.37
1534860000,91.84,0.05,77.77,0.86,clear-day,0.0,0.0,1018.7,Humid,82.54,1,10.0,231.0,6.31,0.37
1534863600,91.62,0.05,70.86,0.6,clear-day,0.0,0.0,1018.7,Clear,86.21,4,10.0,235.0,6.45,0.37
1534867200,100.78,0.06,75.29,0.62,clear-day,0.0,0.0,1018.5,Humid,89.91,6,10.0,234.0,5.17,0.37
1534870800,97.87,0.05,67.77,0.43,clear-day,0.0,0.0,1018.3,Clear,93.51,9,10.0,243.0,3.62,0.37
1534874400,97.23,0.05,66.77,0.42,clear-day,0.0,0.0,1017.7,Clear,93.6,10,10.0,173.0,2.45,0.37
1534878000,99.72,0.06,65.14,0.36,clear-day,0.0,0.0,1017.0,Clear,96.67,10,10.0,139.0,3.38,0.37
1534881600,101.71,0.27,63.57,0.31,clear-day,0.0,0.0,1016.3,Clear,99.21,8,10.0,128.0,4.37,0.37
1534885200,103.86,0.23,63.58,0.3,clear-day,0.0,0.0,1015.8,Clear,101.0,6,10.0,107.0,5.34,0.37
1534888800,104.21,0.25,63.2,0.29,clear-day,0.0,0.0,1015.0,Clear,101.5,4,10.0,108.0,5.97,0.37
1534892400,104.21,0.05,62.56,0.28,clear-day,0.0,0.0,1014.8,Clear,101.84,2,10.0,108.0,6.31,0.37
1534896000,103.68,0.03,62.7,0.28,clear-day,0.0,0.0,1014.7,Clear,101.32,0,10.0,134.0,4.01,0.37
1534899600,98.81,0.04,63.42,0.33,clear-day,0.0,0.0,1015.0,Clear,96.83,0,10.0,114.0,5.06,0.37
1534903200,96.33,0.2,67.61,0.45,clear-night,0.0,0.0,1015.3,Clear,92.3,0,10.0,129.0,5.09,0.37
1534906800,95.39,0.62,68.38,0.48,partly-cloudy-night,0.0,0.0,1016.0,Mostly Cloudy,91.0,0,10.0,119.0,5.07,0.37
1534910400,93.83,0.26,67.37,0.47,clear-night,0.0,0.0,1017.2,Clear,90.29,0,10.0,129.0,7.77,0.37
1534914000,92.06,0.27,69.45,0.55,clear-night,0.0,0.0,1017.8,Clear,87.45,0,10.0,147.0,7.04,0.4
1534917600,89.37,0.27,68.63,0.57,clear-night,0.0,0.0,1018.4,Clear,85.61,0,10.0,143.0,4.64,0.4
1534921200,88.03,0.11,68.35,0.58,clear-night,0.0,0.0,1018.2,Clear,84.58,0,10.0,153.0,5.36,0.4
1534924800,85.98,0.12,68.63,0.63,clear-night,0.0,0.0,1018.5,Clear,82.67,0,10.0,168.0,4.1,0.4
1534928400,86.17,0.11,69.43,0.65,clear-night,0.0,0.0,1018.2,Clear,82.5,0,10.0,178.0,4.04,0.4
1534932000,84.67,0.22,68.71,0.65,clear-night,0.0,0.0,1018.5,Clear,81.53,0,10.0,165.0,5.38,0.4
1534935600,83.38,0.22,68.31,0.66,clear-night,0.0,0.0,1018.6,Clear,80.58,0,10.0,184.0,3.25,0.4
1534939200,82.67,0.19,69.58,0.71,clear-night,0.0,0.0,1019.1,Clear,79.74,0,10.0,190.0,3.77,0.4
1534942800,86.08,0.6,75.76,0.86,partly-cloudy-day,0.0,0.0,1020.0,Humid and Mostly Cloudy,80.36,0,10.0,199.0,4.64,0.4
1534946400,85.71,0.18,70.53,0.69,clear-day,0.0,0.0,1019.9,Clear,81.73,1,10.0,202.0,4.92,0.4
1534950000,88.94,0.19,71.58,0.67,clear-day,0.0,0.0,1020.3,Clear,83.7,3,10.0,234.0,5.02,0.4
1534953600,93.67,0.04,71.22,0.58,clear-day,0.0,0.0,1020.2,Clear,87.64,6,10.0,222.0,4.8,0.4
1534957200,97.72,0.04,70.57,0.51,clear-day,0.0,0.0,1019.8,Clear,91.43,9,10.0,213.0,3.3,0.4
1534960800,95.99,0.06,67.11,0.44,clear-day,0.0,0.0,1020.1,Clear,92.33,10,10.0,191.0,2.37,0.4
1534964400,99.25,0.11,64.13,0.34,clear-day,0.0,0.0,1019.1,Clear,96.83,10,10.0,163.0,3.1,0.4
1534968000,99.6,0.11,61.56,0.3,clear-day,0.0,0.0,1018.1,Clear,98.42,9,10.0,131.0,3.77,0.4
1534971600,100.63,0.09,59.71,0.27,clear-day,0.0,0.0,1017.3,Clear,100.14,6,10.0,110.0,4.45,0.4
1534975200,102.82,0.13,58.96,0.24,clear-day,0.0,0.0,1015.7,Clear,102.38,4,10.0,96.0,5.43,0.4
1534978800,101.56,0.04,60.17,0.27,clear-day,0.0,0.0,1015.0,Clear,100.75,2,10.0,116.0,6.1,0.4
1534982400,102.38,0.03,60.44,0.26,clear-day,0.0,0.0,1014.7,Clear,101.33,0,10.0,117.0,5.1,0.4
1534986000,97.06,0.16,61.23,0.31,clear-day,0.0,0.0,1015.2,Clear,96.36,0,10.0,85.0,6.48,0.4
1534989600,94.53,0.04,63.29,0.37,clear-night,0.0,0.0,1015.6,Clear,93.16,0,10.0,95.0,6.2,0.4
1534993200,92.19,0.17,64.64,0.43,clear-night,0.0,0.0,1016.0,Clear,90.35,0,10.0,106.0,4.98,0.4
1534996800,91.36,0.62,65.58,0.46,partly-cloudy-night,0.0,0.0,1016.6,Mostly Cloudy,89.09,0,10.0,104.0,5.88,0.4
1535000400,93.63,0.18,70.85,0.57,clear-night,0.0,0.0,1016.8,Clear,87.86,0,10.0,120.0,5.02,0.43
1535004000,89.44,0.17,68.47,0.56,clear-night,0.0,0.0,1016.9,Clear,85.76,0,10.0,151.0,4.99,0.43
1535007600,87.43,0.03,66.89,0.55,clear-night,0.0,0.0,1017.4,Clear,84.75,0,10.0,169.0,4.98,0.43
1535011200,85.38,0.03,67.77,0.61,clear-night,0.0,0.0,1017.0,Clear,82.48,0,10.0,182.0,4.86,0.43
1535014800,83.75,0.04,67.71,0.64,clear-night,0.0,0.0,1017.4,Clear,81.07,0,10.0,193.0,4.32,0.43
1535018400,82.25,0.04,67.05,0.65,clear-night,0.0,0.0,1017.5,Clear,79.93,0,10.0,198.0,4.29,0.43
1535022000,79.13,0.03,67.14,0.68,clear-night,0.0,0.0,1018.0,Clear,78.37,0,10.0,193.0,3.93,0.43
1535025600,77.51,0.02,68.63,0.77,clear-night,0.0,0.0,1017.6,Clear,76.55,0,10.0,182.0,0.7,0.43
1535029200,78.75,0.03,67.96,0.72,clear-day,0.0,0.0,1017.9,Clear,77.9,0,10.0,193.0,3.37,0.43
1535032800,88.48,0.04,75.32,0.81,clear-day,0.0,0.0,1018.1,Humid,81.79,1,10.0,199.0,4.7,0.43
1535036400,89.97,0.04,68.15,0.55,clear-day,0.0,0.0,1018.0,Clear,86.4,4,10.0,202.0,5.15,0.43
1535040000,94.39,0.04,66.58,0.44,clear-day,0.0,0.0,1017.4,Clear,91.25,6,10.0,192.0,6.12,0.43
1535043600,98.03,0.02,66.26,0.4,clear-day,0.0,0.0,1016.8,Clear,94.59,9,10.0,180.0,7.86,0.43
1535047200,99.02,0.08,65.22,0.37,clear-day,0.0,0.0,1016.9,Clear,96.03,10,10.0,172.0,7.51,0.43
1535050800,99.86,0.14,63.04,0.32,clear-day,0.0,0.0,1015.1,Clear,97.92,10,10.0,166.0,7.64,0.43
1535054400,101.29,0.25,61.13,0.28,clear-day,0.0,0.0,1014.0,Clear,100.07,8,10.0,161.0,7.8,0.43
1535058000,99.66,0.29,57.78,0.25,clear-day,0.0,0.0,1013.5,Clear,99.66,6,10.0,156.0,7.91,0.43
1535061600,99.69,0.29,57.02,0.24,clear-day,0.0,0.0,1012.4,Clear,99.69,4,10.0,153.0,8.34,0.43
1535065200,101.7,0.24,57.54,0.23,clear-day,0.0,0.0,1012.1,Clear,101.7,2,10.0,151.0,8.72,0.43
1535068800,98.47,0.11,58.86,0.27,clear-day,0.0,0.0,1012.0,Clear,98.47,0,10.0,143.0,8.31,0.43
1535072400,95.84,0.1,61.46,0.33,clear-day,0.0,0.0,1012.0,Clear,95.18,0,10.0,139.0,8.42,0.43
1535076000,94.06,0.04,64.41,0.4,clear-night,0.0,0.0,1012.4,Clear,92.17,0,10.0,140.0,8.49,0.43
1535079600,91.59,0.0,64.48,0.43,clear-night,0.0,0.0,1012.9,Clear,89.88,0,10.0,138.0,7.85,0.43
1535083200,92.94,0.02,68.58,0.51,clear-night,0.0,0.0,1013.4,Clear,88.76,0,10.0,150.0,9.97,0.43
1535086800,88.7,0.05,65.42,0.49,clear-night,0.0,0.0,1014.3,Clear,86.68,0,10.0,164.0,11.37,0.46
1535090400,88.74,0.08,69.98,0.62,clear-night,0.0,0.0,1013.9,Clear,84.36,0,10.0,171.0,10.04,0.46
1535094000,86.91,0.15,71.39,0.7,clear-night,0.0,0.0,1014.1,Clear,82.29,0,10.0,175.0,9.43,0.46
1535097600,82.76,0.06,67.21,0.64,clear-night,0.0,0.0,1014.2,Clear,80.34,0,10.0,181.0,8.92,0.46
1535101200,82.77,0.46,73.37,0.82,partly-cloudy-night,0.0,0.0,1014.7,Humid and Partly Cloudy,79.18,0,10.0,186.0,8.21,0.46
1535104800,78.81,0.4,67.54,0.7,partly-cloudy-night,0.0,0.0,1014.2,Partly Cloudy,78.01,0,10.0,189.0,7.72,0.46
1535108400,78.15,0.45,69.04,0.76,partly-cloudy-night,0.0,0.0,1014.0,Partly Cloudy,77.16,0,10.0,191.0,6.76,0.46
1535112000,78.06,0.29,71.52,0.84,clear-night,0.0,0.0,1014.1,Clear,76.74,0,10.0,195.0,5.46,0.46
1535115600,78.62,0.21,71.16,0.81,clear-day,0.0,0.0,1014.5,Clear,77.37,0,10.0,199.0,5.83,0.46
1535119200,88.68,0.27,77.08,0.87,clear-day,0.0,0.0,1015.4,Humid,81.16,1,10.0,203.0,7.94,0.46
1535122800,93.37,0.22,75.9,0.76,clear-day,0.0,0.0,1015.5,Humid,84.37,3,10.0,202.0,8.98,0.46
1535126400,95.98,0.15,72.93,0.61,clear-day,0.0,0.0,1014.5,Humid,88.24,6,10.0,197.0,9.16,0.46
1535130000,95.1,0.02,68.75,0.49,clear-day,0.0,0.0,1013.8,Clear,90.51,8,10.0,193.0,9.42,0.46
1535133600,95.13,0.01,66.19,0.43,clear-day,0.0,0.0,1012.9,Clear,92.13,10,10.0,189.0,9.28,0.46
1535137200,97.47,0.01,63.63,0.35,clear-day,0.0,0.0,1012.2,Clear,95.57,10,10.0,172.0,9.38,0.46
1535140800,100.36,0.01,60.99,0.28,clear-day,0.0,0.0,1011.4,Clear,99.34,9,10.0,178.0,9.43,0.46
1535144400,101.71,0.01,60.32,0.27,clear-day,0.0,0.0,1011.4,Clear,100.8,6,10.0,171.0,9.34,0.46
1535148000,102.53,0.0,59.91,0.26,clear-day,0.0,0.0,1010.0,Clear,101.7,4,10.0,163.0,9.39,0.46
1535151600,100.61,0.0,59.43,0.26,clear-day,0.0,0.0,1009.6,Clear,100.24,2,10.0,156.0,9.73,0.46
1535155200,99.15,0.01,60.2,0.28,clear-day,0.0,0.0,1009.7,Clear,98.63,0,10.0,152.0,9.06,0.46
1535158800,95.95,0.01,60.44,0.31,clear-night,0.0,0.0,1010.1,Clear,95.71,0,10.0,146.0,9.21,0.46
1535162400,94.51,0.01,63.77,0.38,clear-night,0.0,0.0,1010.6,Clear,92.9,0,10.0,131.0,5.82,0.46
1535166000,92.94,0.1,64.26,0.41,clear-night,0.0,0.0,1011.4,Clear,91.24,0,10.0,147.0,9.97,0.46
1535169600,90.95,0.0,66.35,0.48,clear-night,0.0,0.0,1012.6,Clear,88.3,0,10.0,152.0,10.54,0.46
1535173200,86.87,0.0,64.65,0.5,clear-night,0.0,0.0,1013.4,Clear,85.25,0,10.0,159.0,10.6,0.49
1535176800,88.28,0.01,71.81,0.69,clear-night,0.0,0.0,1014.2,Clear,83.11,0,10.0,170.0,10.45,0.49
1535180400,83.97,0.01,68.61,0.66,clear-night,0.0,0.0,1014.1,Clear,80.99,0,10.0,174.0,9.84,0.49
1535184000,83.28,0.2,71.15,0.75,clear-night,0.0,0.0,1014.3,Clear,79.85,0,10.0,178.0,9.2,0.49
1535187600,81.73,0.4,70.04,0.74,partly-cloudy-night,0.0,0.0,1014.4,Partly Cloudy,79.0,0,10.0,181.0,7.87,0.49
1535191200,83.1,0.9,71.34,0.76,cloudy,0.0,0.0,1014.4,Overcast,79.7,0,10.0,186.0,6.97,0.49
